ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (observed),Independence Day (observed)_lower,Independence Day (observed)_upper,Juneteenth National Independence Day,Juneteenth National Independence Day_lower,Juneteenth National Independence Day_upper,Labor Day,Labor Day_lower,Labor Day_upper,Martin Luther King Jr. Day,Martin Luther King Jr. Day_lower,Martin Luther King Jr. Day_upper,Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (observed),New Year's Day (observed)_lower,New Year's Day (observed)_upper,Thanksgiving Day,Thanksgiving Day_lower,Thanksgiving Day_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (observed),Veterans Day (observed)_lower,Veterans Day (observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-03-05,1501.8910934130463,-1211.6606915639195,4110.033385000799,1501.8910934130463,1501.8910934130463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-121.54201554751822,-121.54201554751822,-121.54201554751822,0.0,0.0,0.0,155.9626296467576,155.9626296467576,155.9626296467576,-277.5046451942758,-277.5046451942758,-277.5046451942758,0.0,0.0,0.0,1380.349077865528
2015-03-06,1502.0095597952,-863.5211405497168,4513.556863937519,1502.0095597952,1502.0095597952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.7382709167117,257.7382709167117,257.7382709167117,0.0,0.0,0.0,419.70289074152356,419.70289074152356,419.70289074152356,-161.96461982481185,-161.96461982481185,-161.96461982481185,0.0,0.0,0.0,1759.7478307119118
2015-03-07,1502.1280261773538,-1404.2808233305234,4227.704526732193,1502.1280261773538,1502.1280261773538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.526341049991803,-28.526341049991803,-28.526341049991803,0.0,0.0,0.0,21.52367913759841,21.52367913759841,21.52367913759841,-50.05002018759021,-50.05002018759021,-50.05002018759021,0.0,0.0,0.0,1473.601685127362
2015-03-08,1502.2464925595075,-1001.4098914804612,4557.528798063031,1502.2464925595075,1502.2464925595075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.18503965802097,260.18503965802097,260.18503965802097,0.0,0.0,0.0,203.64623647976552,203.64623647976552,203.64623647976552,56.538803178255506,56.538803178255506,56.538803178255506,0.0,0.0,0.0,1762.4315322175285
2015-03-09,1502.3649589416611,-691.6120703556331,4834.745983584784,1502.3649589416611,1502.3649589416611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.818661381682,567.818661381682,567.818661381682,0.0,0.0,0.0,411.59422737273405,411.59422737273405,411.59422737273405,156.22443400894787,156.22443400894787,156.22443400894787,0.0,0.0,0.0,2070.1836203233433
2015-03-10,1502.483425323815,-1131.0560342891918,4155.242943916188,1502.483425323815,1502.483425323815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.55218992121898,75.55218992121898,75.55218992121898,0.0,0.0,0.0,-172.03123052391885,-172.03123052391885,-172.03123052391885,247.58342044513782,247.58342044513782,247.58342044513782,0.0,0.0,0.0,1578.035615245034
2015-03-12,1502.7203580881223,-684.3303161338207,5012.603518355544,1502.7203580881223,1502.7203580881223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.5183064777576,556.5183064777576,556.5183064777576,0.0,0.0,0.0,155.96262964463963,155.96262964463963,155.96262964463963,400.55567683311796,400.55567683311796,400.55567683311796,0.0,0.0,0.0,2059.23866456588
2015-03-13,1502.8388244702762,-51.08131101043911,5021.388030814407,1502.8388244702762,1502.8388244702762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0158592636353,880.0158592636353,880.0158592636353,0.0,0.0,0.0,419.70289074299836,419.70289074299836,419.70289074299836,460.31296852063707,460.31296852063707,460.31296852063707,0.0,0.0,0.0,2382.8546837339118
2015-03-14,1502.9572908524299,-758.0867050709239,4607.828564594881,1502.9572908524299,1502.9572908524299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.5853583836669,529.5853583836669,529.5853583836669,0.0,0.0,0.0,21.52367913704539,21.52367913704539,21.52367913704539,508.06167924662145,508.06167924662145,508.06167924662145,0.0,0.0,0.0,2032.5426492360966
2015-03-15,1503.0757572345835,-490.2363442315827,5043.581597774155,1503.0757572345835,1503.0757572345835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.105034894505,747.105034894505,747.105034894505,0.0,0.0,0.0,203.6462364804627,203.6462364804627,203.6462364804627,543.4587984140423,543.4587984140423,543.4587984140423,0.0,0.0,0.0,2250.1807921290883
2015-03-16,1503.1942236167374,-217.66588947065415,5202.021207030839,1503.1942236167374,1503.1942236167374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.9974012432416,977.9974012432416,977.9974012432416,0.0,0.0,0.0,411.59422737323365,411.59422737323365,411.59422737323365,566.403173870008,566.403173870008,566.403173870008,0.0,0.0,0.0,2481.191624859979
2015-03-17,1503.312689998891,-892.1013325276127,4524.513073956431,1503.312689998891,1503.312689998891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0000588720995,405.0000588720995,405.0000588720995,0.0,0.0,0.0,-172.03123052006077,-172.03123052006077,-172.03123052006077,577.0312893921603,577.0312893921603,577.0312893921603,0.0,0.0,0.0,1908.3127488709906
2015-03-19,1503.5496227631986,-348.8590748554044,4999.215649009012,1503.5496227631986,1503.5496227631986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.97336426995,718.97336426995,718.97336426995,0.0,0.0,0.0,155.96262964588936,155.96262964588936,155.96262964588936,563.0107346240607,563.0107346240607,563.0107346240607,0.0,0.0,0.0,2222.5229870331486
2015-03-20,1503.6680891453523,-290.0886391436636,5346.719681746404,1503.6680891453523,1503.6680891453523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.4159610815684,959.4159610815684,959.4159610815684,0.0,0.0,0.0,419.70289074208785,419.70289074208785,419.70289074208785,539.7130703394805,539.7130703394805,539.7130703394805,0.0,0.0,0.0,2463.0840502269207
2015-03-21,1503.786555527506,-533.4934597694406,4785.42245964939,1503.786555527506,1503.786555527506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.2828094126411,528.2828094126411,528.2828094126411,0.0,0.0,0.0,21.523679136492287,21.523679136492287,21.523679136492287,506.7591302761488,506.7591302761488,506.7591302761488,0.0,0.0,0.0,2032.069364940147
2015-03-22,1503.9151388534087,-449.61894761364755,4982.16532988092,1503.9151388534087,1503.9151388534087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.8847772292542,668.8847772292542,668.8847772292542,0.0,0.0,0.0,203.6462364800487,203.6462364800487,203.6462364800487,465.23854074920536,465.23854074920536,465.23854074920536,0.0,0.0,0.0,2172.799916082663
2015-03-23,1504.0437221793113,-267.025090197101,5117.71185988053,1504.0437221793113,1504.0437221793113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.9514256648425,827.9514256648425,827.9514256648425,0.0,0.0,0.0,411.59422737246575,411.59422737246575,411.59422737246575,416.35719829237684,416.35719829237684,416.35719829237684,0.0,0.0,0.0,2331.995147844154
2015-03-24,1504.172305505214,-1023.8818578056832,4407.027103619539,1504.172305505214,1504.172305505214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.37519679633232,189.37519679633232,189.37519679633232,0.0,0.0,0.0,-172.0312305203733,-172.0312305203733,-172.0312305203733,361.4064273167056,361.4064273167056,361.4064273167056,0.0,0.0,0.0,1693.5475023015463
2015-03-26,1504.429472157019,-1001.9377406207986,4704.210448081444,1504.429472157019,1504.429472157019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.6598842602345,394.6598842602345,394.6598842602345,0.0,0.0,0.0,155.96262964655813,155.96262964655813,155.96262964655813,238.69725461367636,238.69725461367636,238.69725461367636,0.0,0.0,0.0,1899.0893564172536
2015-03-27,1504.5580554829219,-640.3583776298206,4854.409531480099,1504.5580554829219,1504.5580554829219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.3637031683619,593.3637031683619,593.3637031683619,0.0,0.0,0.0,419.70289074117767,419.70289074117767,419.70289074117767,173.66081242718428,173.66081242718428,173.66081242718428,0.0,0.0,0.0,2097.9217586512837
2015-03-28,1504.6866388088245,-1221.7575912852863,4402.614420971364,1504.6866388088245,1504.6866388088245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.46049650440145,129.46049650440145,129.46049650440145,0.0,0.0,0.0,21.523679137891186,21.523679137891186,21.523679137891186,107.93681736651025,107.93681736651025,107.93681736651025,0.0,0.0,0.0,1634.1471353132258
2015-03-29,1504.815222134727,-1174.4716197665712,4278.415735740613,1504.815222134727,1504.815222134727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.41749372842426,246.41749372842426,246.41749372842426,0.0,0.0,0.0,203.6462364795226,203.6462364795226,203.6462364795226,42.77125724890168,42.77125724890168,42.77125724890168,0.0,0.0,0.0,1751.2327158631513
2015-03-30,1504.9438054606298,-742.9827845833432,4599.2891545571765,1504.9438054606298,1504.9438054606298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.9095402434249,390.9095402434249,390.9095402434249,0.0,0.0,0.0,411.5942273729653,411.5942273729653,411.5942273729653,-20.684687129540386,-20.684687129540386,-20.684687129540386,0.0,0.0,0.0,1895.8533457040548
2015-03-31,1505.0723887865324,-1603.8238421614897,4042.5264389913586,1505.0723887865324,1505.0723887865324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-253.42835760679964,-253.42835760679964,-253.42835760679964,0.0,0.0,0.0,-172.03123052153612,-172.03123052153612,-172.03123052153612,-81.39712708526353,-81.39712708526353,-81.39712708526353,0.0,0.0,0.0,1251.6440311797328
2015-04-02,1505.3295554383376,-1243.3466115267033,4316.368632745326,1505.3295554383376,1505.3295554383376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.18839402095535,-35.18839402095535,-35.18839402095535,0.0,0.0,0.0,155.96262964780783,155.96262964780783,155.96262964780783,-191.15102366876317,-191.15102366876317,-191.15102366876317,0.0,0.0,0.0,1470.1411614173821
2015-04-04,1505.586722090143,-1404.807113118179,3919.13102362513,1505.586722090143,1505.586722090143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-259.6514900046914,-259.6514900046914,-259.6514900046914,0.0,0.0,0.0,21.52367913618858,21.52367913618858,21.52367913618858,-281.17516914088003,-281.17516914088003,-281.17516914088003,0.0,0.0,0.0,1245.9352320854516
2015-04-05,1505.7153054160456,-1303.5009326063077,4244.884942726426,1505.7153054160456,1505.7153054160456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-114.20124706888234,-114.20124706888234,-114.20124706888234,0.0,0.0,0.0,203.64623648021976,203.64623648021976,203.64623648021976,-317.8474835491021,-317.8474835491021,-317.8474835491021,0.0,0.0,0.0,1391.5140583471632
2015-04-06,1505.8438887419481,-1007.7649583873019,4327.994359167243,1505.8438887419481,1505.8438887419481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.80243268721542,62.80243268721542,62.80243268721542,0.0,0.0,0.0,411.5942273726123,411.5942273726123,411.5942273726123,-348.79179468539684,-348.79179468539684,-348.79179468539684,0.0,0.0,0.0,1568.6463214291637
2015-04-07,1505.9724720678507,-1721.781493143254,3788.690671620426,1505.9724720678507,1505.9724720678507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-546.1129769729566,-546.1129769729566,-546.1129769729566,0.0,0.0,0.0,-172.03123052227377,-172.03123052227377,-172.03123052227377,-374.0817464506829,-374.0817464506829,-374.0817464506829,0.0,0.0,0.0,959.8594950948941
2015-04-09,1506.2296387196561,-1531.4111896237425,4083.9841973393636,1506.2296387196561,1506.2296387196561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-252.75281589854436,-252.75281589854436,-252.75281589854436,0.0,0.0,0.0,155.96262964627084,155.96262964627084,155.96262964627084,-408.7154455448152,-408.7154455448152,-408.7154455448152,0.0,0.0,0.0,1253.4768228211117
2015-04-10,1506.3582220455587,-1284.70889997593,4181.28122270042,1506.3582220455587,1506.3582220455587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8205614707496339,0.8205614707496339,0.8205614707496339,0.0,0.0,0.0,419.7028907422062,419.7028907422062,419.7028907422062,-418.8823292714565,-418.8823292714565,-418.8823292714565,0.0,0.0,0.0,1507.1787835163084
2015-04-11,1506.4868053714613,-1383.641263082966,3864.160273790181,1506.4868053714613,1506.4868053714613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-403.4800887443773,-403.4800887443773,-403.4800887443773,0.0,0.0,0.0,21.523679136785063,21.523679136785063,21.523679136785063,-425.00376788116233,-425.00376788116233,-425.00376788116233,0.0,0.0,0.0,1103.006716627084
2015-04-12,1506.615388697364,-1508.6810456067822,3847.4057433864077,1506.615388697364,1506.615388697364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-224.0721021625716,-224.0721021625716,-224.0721021625716,0.0,0.0,0.0,203.64623648091694,203.64623648091694,203.64623648091694,-427.71833864348855,-427.71833864348855,-427.71833864348855,0.0,0.0,0.0,1282.5432865347925
2015-04-13,1506.7439720232665,-1371.3029791878696,4303.971616751989,1506.7439720232665,1506.7439720232665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.121307232302172,-16.121307232302172,-16.121307232302172,0.0,0.0,0.0,411.59422737311195,411.59422737311195,411.59422737311195,-427.7155346054141,-427.7155346054141,-427.7155346054141,0.0,0.0,0.0,1490.6226647909643
2015-04-14,1506.872555349169,-1730.3231800807653,3428.6952344957276,1506.872555349169,1506.872555349169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-597.7435867518467,-597.7435867518467,-597.7435867518467,0.0,0.0,0.0,-172.03123052113875,-172.03123052113875,-172.03123052113875,-425.7123562307079,-425.7123562307079,-425.7123562307079,0.0,0.0,0.0,909.1289685973223
2015-04-16,1507.1297220009744,-1557.8872181200745,3828.0978849467288,1507.1297220009744,1507.1297220009744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.6088760953811,-262.6088760953811,-262.6088760953811,0.0,0.0,0.0,155.9626296469396,155.9626296469396,155.9626296469396,-418.5715057423207,-418.5715057423207,-418.5715057423207,0.0,0.0,0.0,1244.5208459055934
2015-04-17,1507.2583053268772,-1148.6356685774638,4363.295994197267,1507.2583053268772,1507.2583053268772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.902617138436051,4.902617138436051,4.902617138436051,0.0,0.0,0.0,419.7028907432167,419.7028907432167,419.7028907432167,-414.8002736047806,-414.8002736047806,-414.8002736047806,0.0,0.0,0.0,1512.1609224653132
2015-04-18,1507.3868886527798,-1536.5208511517424,3790.1541939323097,1507.3868886527798,1507.3868886527798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-390.1974601800925,-390.1974601800925,-390.1974601800925,0.0,0.0,0.0,21.52367913623201,21.52367913623201,21.52367913623201,-411.7211393163245,-411.7211393163245,-411.7211393163245,0.0,0.0,0.0,1117.1894284726873
2015-04-19,1507.5154719786824,-1283.04996542885,3874.2486683032002,1507.5154719786824,1507.5154719786824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-206.2171080740474,-206.2171080740474,-206.2171080740474,0.0,0.0,0.0,203.6462364792797,203.6462364792797,203.6462364792797,-409.8633445533271,-409.8633445533271,-409.8633445533271,0.0,0.0,0.0,1301.298363904635
2015-04-20,1507.644055304585,-1138.8926170227385,4166.094271014119,1507.644055304585,1507.644055304585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9277357101558033,1.9277357101558033,1.9277357101558033,0.0,0.0,0.0,411.5942273727815,411.5942273727815,411.5942273727815,-409.66649166262573,-409.66649166262573,-409.66649166262573,0.0,0.0,0.0,1509.5717910147407
2015-04-21,1507.7726386304876,-1687.265437223501,3600.665237200682,1507.7726386304876,1507.7726386304876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-583.50080166828,-583.50080166828,-583.50080166828,0.0,0.0,0.0,-172.0312305223016,-172.0312305223016,-172.0312305223016,-411.4695711459784,-411.4695711459784,-411.4695711459784,0.0,0.0,0.0,924.2718369622075
